Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
28-Oct-19,32,8:48:00 PM,Monday,Eglinton and Yonge,Emergency Services,10,20,,1055
28-Oct-19,89,10:41:00 PM,Monday,"On Weston Road, at Albion Road",Mechanical,10,20,N/B,1555
29-Oct-19,35,12:19:00 AM,Tuesday,Jane Station,Utilized Off Route,9,18,W/B,3332
29-Oct-19,320,1:30:00 AM,Tuesday,Yonge and Dundas,Diversion,150,160,B,
29-Oct-19,329,1:30:00 AM,Tuesday,Princes gates,Diversion,1,1,B/W,
29-Oct-19,396,2:00:00 AM,Tuesday,Wilson and Julian.,Diversion,60,90,B/W,
29-Oct-19,320,4:30:00 AM,Tuesday,Yonge and Eglinton,Mechanical,4,8,N/B,8359
29-Oct-19,60,4:59:00 AM,Tuesday,Finch Station,Investigation,21,68,NB,3297
29-Oct-19,707,5:01:00 AM,Tuesday,Scarborough town centre,Utilized Off Route,,,S/B,1579
29-Oct-19,70,5:03:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8921
29-Oct-19,607,5:04:00 AM,Tuesday,Sheppard and Markham,Utilized Off Route,,,S/B,1680
29-Oct-19,100,5:06:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8937
29-Oct-19,607,5:06:00 AM,Tuesday,Scarborough town centre,Utilized Off Route,,,S/B,1294
29-Oct-19,63,5:08:00 AM,Tuesday,College/ Ossington,Investigation,13,26,S/B,1221
29-Oct-19,116,5:09:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8777
29-Oct-19,39,5:18:00 AM,Tuesday,Finch E & Neilson,Mechanical,20,30,E/B,3503
29-Oct-19,604,5:19:00 AM,Tuesday,Steeles & Signet,Utilized Off Route,,,S/B,3255
29-Oct-19,70,5:22:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8700
29-Oct-19,34,5:26:00 AM,Tuesday,EGLINTON STATION,Mechanical,8,16,E/B,8833
29-Oct-19,925,5:31:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8702
29-Oct-19,98,5:32:00 AM,Tuesday,Empress and Willowdale,Diversion,15,999,N/B,
29-Oct-19,43,5:33:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8668
29-Oct-19,34,5:35:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8837
29-Oct-19,68,5:36:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8736
29-Oct-19,70,5:39:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8931
29-Oct-19,34,5:42:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8629
29-Oct-19,54,5:43:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8734
29-Oct-19,54,5:48:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8798
29-Oct-19,54,5:53:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8725
29-Oct-19,57,5:58:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8670
29-Oct-19,67,5:58:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8666
29-Oct-19,116,5:59:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8771
29-Oct-19,100,6:00:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8823
29-Oct-19,100,6:03:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8692
29-Oct-19,43,6:04:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8791
29-Oct-19,57,6:07:00 AM,Tuesday,Eglinton Yard,Mechanical,1,1,W/B,8708
29-Oct-19,100,6:14:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8730
29-Oct-19,86,6:17:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8694
29-Oct-19,43,6:19:00 AM,Tuesday,eglinton yard,Mechanical,1,1,W/B,8656
29-Oct-19,905,6:20:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8686
29-Oct-19,607,6:21:00 AM,Tuesday,Kennedy stn,Utilized Off Route,,,S/B,3500
29-Oct-19,68,6:22:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8640
29-Oct-19,36,6:22:00 AM,Tuesday,Finch West station,Mechanical,5,10,B/W,9106
29-Oct-19,95,6:24:00 AM,Tuesday,Ellesmere and Crocus,Investigation,8,16,W/B,1339
29-Oct-19,606,6:25:00 AM,Tuesday,Warden stn,Utilized Off Route,,,W/B,3154
29-Oct-19,72,6:30:00 AM,Tuesday,Pape and Withrow ave,Emergency Services,9,18,N/B,3135
29-Oct-19,604,6:30:00 AM,Tuesday,Finch Station,Utilized Off Route,1,1,SB,3255
29-Oct-19,100,6:31:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8704
29-Oct-19,35,6:32:00 AM,Tuesday,Jane at Weston,Investigation,9,19,N/B,3296
29-Oct-19,57,6:36:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8676
29-Oct-19,600,6:37:00 AM,Tuesday,Royal York stn,Utilized Off Route,,,E/B,8080
29-Oct-19,100,6:38:00 AM,Tuesday,EGLINTON YARD,Mechanical,1,1,W/B,8625
29-Oct-19,52,6:45:00 AM,Tuesday,Lawrence Ave West at Pimlico Rd,Diversion,11,25,E/B,
29-Oct-19,952,6:45:00 AM,Tuesday,Lawrence Ave West at Pimlico Rd,Diversion,11,23,E/B,
29-Oct-19,25,7:00:00 AM,Tuesday,York Mills road,General Delay,20,26,N/B,
29-Oct-19,925,7:00:00 AM,Tuesday,York Mills Road,General Delay,20,30,N/B,
29-Oct-19,76,7:02:00 AM,Tuesday,Royal York Station,Mechanical,5,10,SB,8089
29-Oct-19,43,7:30:00 AM,Tuesday,Kennedy and Progress,Diversion,1,1,W/B,8791
29-Oct-19,54,7:30:00 AM,Tuesday,LAWRENCE/DVP,General Delay,20,31,B/W,
29-Oct-19,939,7:30:00 AM,Tuesday,Route 939,General Delay,15,22,B/W,
29-Oct-19,39,7:30:00 AM,Tuesday,Route 39,General Delay,11,16,B/W,
29-Oct-19,952,7:37:00 AM,Tuesday,Lawrence Ave West at Pimlico Dr,Diversion,61,74,E/B,
29-Oct-19,52,7:37:00 AM,Tuesday,Lawrence Ave West at Pimlico Drive,Diversion,61,75,E/B,
29-Oct-19,995,8:00:00 AM,Tuesday,York Mills Station to University of Toronto,General Delay,35,45,bw,
29-Oct-19,65,8:00:00 AM,Tuesday,Entire route,General Delay,10,23,N/B,
29-Oct-19,132,8:00:00 AM,Tuesday,Scarborough Town Center to Hupfield/Steeles,General Delay,12,24,B/W,
29-Oct-19,133,8:00:00 AM,Tuesday,Scarborough to Morningside/Finch,General Delay,10,21,B/W,
29-Oct-19,95,8:00:00 AM,Tuesday,York Mills Station to Kingston Road Loop,General Delay,33,41,bw,
29-Oct-19,129,8:00:00 AM,Tuesday,Scarborough Town Center to Major MacKenzie,General Delay,18,33,S/B,
29-Oct-19,52,8:00:00 AM,Tuesday,Lawrence Ave West from Jane St to Keele St,General Delay,15,30,B/W,
29-Oct-19,952,8:00:00 AM,Tuesday,Lawrence Ave West from Jane st to Lawrence,General Delay,15,27,B/W,
29-Oct-19,102,8:01:00 AM,Tuesday,Warden stn / Markham,General Delay,7,13,B/W,
29-Oct-19,135,8:01:00 AM,Tuesday,Main stn / Warden stn,General Delay,6,12,B/W,
29-Oct-19,60,8:05:00 AM,Tuesday,Steeles Ave West and Village Gate,Diversion,132,139,EB,3193
29-Oct-19,902,8:10:00 AM,Tuesday,Warden stn / Progess ave.,General Delay,6,12,B/W,
29-Oct-19,7,8:10:00 AM,Tuesday,Steeles and Village Gate,Diversion,110,118,S/B,
29-Oct-19,6,8:25:00 AM,Tuesday,Bay and Dundas,Mechanical,5,10,S/B,3725
29-Oct-19,129,8:26:00 AM,Tuesday,McCowan and HWY #7,Emergency Services,15,30,S/B,3538
29-Oct-19,38,8:28:00 AM,Tuesday,scarborough town,Mechanical,10,20,E/B,1402
29-Oct-19,984,8:30:00 AM,Tuesday,Weston Rd and Bradstock to Sheppard Yonge Station,General Delay,15,25,B/W,
29-Oct-19,84,8:30:00 AM,Tuesday,Sheppard Ave West at Jane St,General Delay,15,25,B/W,
29-Oct-19,24,8:40:00 AM,Tuesday,24 Victoria Park Route- All Brach,General Delay,15,30,B/W,9218
29-Oct-19,924,8:40:00 AM,Tuesday,924 Victoria Park Express Route,General Delay,10,19,B/W,3107
29-Oct-19,112,8:40:00 AM,Tuesday,Dundas and Shaver,Mechanical,7,14,N/B,8032
29-Oct-19,122,8:50:00 AM,Tuesday,York Mills Station to Roywoods and Fenside,General Delay,29,38,bw,
29-Oct-19,935,9:00:00 AM,Tuesday,Jane at Falstaff,General Delay,20,30,N/B,
29-Oct-19,35,9:00:00 AM,Tuesday,Jane at Falstaff,General Delay,20,30,N/B,
29-Oct-19,94,9:50:00 AM,Tuesday,Wellesley Station,Mechanical,14,28,E/B,1010
29-Oct-19,36,9:58:00 AM,Tuesday,Approaching Kipling,Mechanical,5,10,E/B,9107
29-Oct-19,126,10:00:00 AM,Tuesday,Christie/ St Clair West,General Delay,15,45,B/W,
29-Oct-19,35,10:00:00 AM,Tuesday,York Gate at Hullmar,Diversion,30,40,N/B,
29-Oct-19,35,10:00:00 AM,Tuesday,York Gate at Hullmar,General Delay,30,40,N/B,
29-Oct-19,44,10:00:00 AM,Tuesday,Kipling Station,Mechanical,6,12,S/B,7962
29-Oct-19,75,10:07:00 AM,Tuesday,Sherbourne and Bloor,Emergency Services,5,10,N/B,1389
29-Oct-19,52,10:18:00 AM,Tuesday,Lawrence West station,Mechanical,9,24,E/B,1344
29-Oct-19,111,10:21:00 AM,Tuesday,Kipling Station,Utilized Off Route,15,30,N/B,7975
29-Oct-19,29,10:25:00 AM,Tuesday,Dufferin and St Clair,Mechanical,7,14,NB,9035
29-Oct-19,121,11:17:00 AM,Tuesday,Princess Gate Loop,Mechanical,10,20,B/W,8403
29-Oct-19,81,11:33:00 AM,Tuesday,867 Pape Ave,Investigation,11,22,N/B,9217
29-Oct-19,32,11:39:00 AM,Tuesday,Eglinton West Station,Mechanical,11,22,E/B,1142
29-Oct-19,79,11:45:00 AM,Tuesday,St. Clair at Jane,Investigation,11,22,W/B,1051
29-Oct-19,47,11:47:00 AM,Tuesday,Yorkdale Station,Mechanical,20,41,N/B,1348
29-Oct-19,52,11:58:00 AM,Tuesday,Lawrence Ave West at Dufferin St,Investigation,14,28,W/B,8181
29-Oct-19,32,12:00:00 PM,Tuesday,Keele and Eglinton,Mechanical,11,22,E/B,1521
29-Oct-19,86,12:54:00 PM,Tuesday,Kennedy Station,Mechanical,33,50,E/B,8824
29-Oct-19,925,1:00:00 PM,Tuesday,Entire Line,General Delay,15,20,N/B,8779
29-Oct-19,165,1:00:00 PM,Tuesday,Wilson / Beverly,Mechanical,12,24,S/B,3265
29-Oct-19,52,1:13:00 PM,Tuesday,Lawrence West Station,Mechanical,14,28,E/B,8114
29-Oct-19,32,1:16:00 PM,Tuesday,Jane and Lawrence,Mechanical,11,22,,1408
29-Oct-19,939,1:34:00 PM,Tuesday,Finch and Bathurst,Diversion,214,223,W/B,1393
29-Oct-19,36,1:40:00 PM,Tuesday,Finch and Bathurst,Diversion,1,1,W/B,3496
29-Oct-19,108,1:41:00 PM,Tuesday,Driftwood and Finch,Investigation,8,16,SB,3331
29-Oct-19,36,1:45:00 PM,Tuesday,Finch West Station,Mechanical,5,10,E/B,3165
29-Oct-19,32,1:51:00 PM,Tuesday,Eglinton and Weston Rd,Mechanical,10,19,E/B,1081
29-Oct-19,113,1:51:00 PM,Tuesday,Victoria Park Station,Mechanical,23,46,E/B,8523
29-Oct-19,54,2:15:00 PM,Tuesday,dufferin and redpath,Investigation,5,10,E/B,8781
29-Oct-19,71,2:26:00 PM,Tuesday,Runnymede Station,Mechanical,9,18,S/B,1084
29-Oct-19,57,2:30:00 PM,Tuesday,Eglinton Yard,Mechanical,1,1,OB,8676
29-Oct-19,54,2:34:00 PM,Tuesday,Eglinton Yard,Mechanical,1,1,OB,8653
29-Oct-19,116,2:39:00 PM,Tuesday,Eglinton Yard,Mechanical,0,0,OB,8708
29-Oct-19,939,2:45:00 PM,Tuesday,Scarborough Town Center,Mechanical,9,18,W/B,1701
29-Oct-19,25,2:52:00 PM,Tuesday,Eglinton Yard,Mechanical,0,0,OB,8637
29-Oct-19,116,2:54:00 PM,Tuesday,Eglinton YARd,Mechanical,0,0,OB,8908
29-Oct-19,68,2:56:00 PM,Tuesday,Eglinton Yard,Mechanical,0,0,OB,8732
29-Oct-19,97,2:57:00 PM,Tuesday,Yonge and Charles,Investigation,30,60,S/B,1211
29-Oct-19,36,2:58:00 PM,Tuesday,John Garland on Finch,Mechanical,6,12,E/B,3206
29-Oct-19,29,3:00:00 PM,Tuesday,Wilson Station,Mechanical,8,16,SB,9146
29-Oct-19,37,3:00:00 PM,Tuesday,BW on route,General Delay,20,1,B/W,
29-Oct-19,73,3:00:00 PM,Tuesday,BW on route,General Delay,20,1,B/W,
29-Oct-19,125,3:00:00 PM,Tuesday,Entire Route,General Delay,15,30,BW,
29-Oct-19,34,3:08:00 PM,Tuesday,Eglinton Yard,Mechanical,0,0,OB,8715
29-Oct-19,116,3:15:00 PM,Tuesday,EglintonYArd,Mechanical,0,0,OB,8700
29-Oct-19,925,3:17:00 PM,Tuesday,Eglinton Yard,Mechanical,1,1,OB,8652
29-Oct-19,986,3:25:00 PM,Tuesday,Eglinton Yard,Mechanical,1,1,OB,8828
29-Oct-19,57,3:26:00 PM,Tuesday,Eglinton Yard,Mechanical,0,0,OB,8625
29-Oct-19,60,3:30:00 PM,Tuesday,Entire Route,General Delay,15,30,BW,
29-Oct-19,25,3:33:00 PM,Tuesday,Eglinton Yard,Mechanical,0,0,OB,8809
29-Oct-19,34,3:33:00 PM,Tuesday,EglintonYArd,Mechanical,0,0,OB,8849
29-Oct-19,53,3:39:00 PM,Tuesday,Brimley on Steeles,Mechanical,5,12,W/B,1661
29-Oct-19,56,3:44:00 PM,Tuesday,eglinton stn,Mechanical,18,36,W/B,8354
29-Oct-19,54,3:49:00 PM,Tuesday,lawrence and victoria park,Investigation,6,12,E/B,8621
29-Oct-19,109,4:00:00 PM,Tuesday,Neptune to Eglinton West Station,General Delay,22,34,B/W,
29-Oct-19,952,4:00:00 PM,Tuesday,Entire Route,General Delay,25,36,B/W,
29-Oct-19,52,4:00:00 PM,Tuesday,Entire Route,General Delay,25,35,B/W,
29-Oct-19,953,4:00:00 PM,Tuesday,953 steeles express,General Delay,6,12,B/W,0
29-Oct-19,53,4:00:00 PM,Tuesday,53 steeles east,General Delay,5,10,B/W,0
29-Oct-19,36,4:00:00 PM,Tuesday,36 Finch west route,General Delay,5,10,B/W,0
29-Oct-19,984,4:00:00 PM,Tuesday,Entire Route,General Delay,20,30,B/W,
29-Oct-19,25,4:00:00 PM,Tuesday,Entire Line,General Delay,15,20,S/B,8716
29-Oct-19,64,4:00:00 PM,Tuesday,64 Main route,General Delay,8,16,B/W,
29-Oct-19,84,4:00:00 PM,Tuesday,Entire Route,General Delay,20,30,B/W,
29-Oct-19,986,4:01:00 PM,Tuesday,Meadowvale Loop,Mechanical,10,20,W/B,8759
29-Oct-19,941,4:03:00 PM,Tuesday,Finch West Station,Vision,14,28,S/B,1114
29-Oct-19,41,4:11:00 PM,Tuesday,Keele Station,Mechanical,15,30,NB,9029
29-Oct-19,38,4:41:00 PM,Tuesday,Rouge Hill GO STN,Mechanical,13,26,W/B,1725
29-Oct-19,900,5:10:00 PM,Tuesday,Kipling Station,Mechanical,9,17,E/B,8001
29-Oct-19,36,5:14:00 PM,Tuesday,Finch west station,Investigation,6,12,W/B,3165
29-Oct-19,72,5:16:00 PM,Tuesday,Pape Station,Mechanical,10,20,S/B,8962
29-Oct-19,51,5:31:00 PM,Tuesday,leslie  steeles,Utilized Off Route,27,54,N/B,1217
29-Oct-19,41,6:00:00 PM,Tuesday,Keele Station,Investigation,16,32,SB,9026
29-Oct-19,7,6:09:00 PM,Tuesday,Bathurst Station,Mechanical,8,16,NB,1382
29-Oct-19,54,6:15:00 PM,Tuesday,rouge hill,General Delay,5,10,E/B,8733
29-Oct-19,134,6:41:00 PM,Tuesday,Progress/Markham,Investigation,5,10,E/B,9081
29-Oct-19,129,6:43:00 PM,Tuesday,McCowan/Finch Ave E,Mechanical,4,8,N/B,3538
29-Oct-19,42,6:50:00 PM,Tuesday,Cummer / Graigmont,Mechanical,15,30,BW,1321
29-Oct-19,90,6:50:00 PM,Tuesday,St Clair Stn,Investigation,6,12,N/B,1315
29-Oct-19,47,7:19:00 PM,Tuesday,Lansdowne Station,Investigation,19,38,S/B,1325
29-Oct-19,116,7:25:00 PM,Tuesday,Morningside and Ellesmere,Investigation,7,13,S/B,8708
29-Oct-19,985,7:26:00 PM,Tuesday,Idagrove gate and Sheppard,Investigation,10,20,W/B,9062
29-Oct-19,66,7:30:00 PM,Tuesday,Old Mill Stn,Emergency Services,20,40,S/B,8035
29-Oct-19,89,7:35:00 PM,Tuesday,Weston/Albion,Mechanical,10,20,N/B,1345
29-Oct-19,7,7:43:00 PM,Tuesday,Bathurst Station,Investigation,8,16,NB,8180
29-Oct-19,54,8:15:00 PM,Tuesday,lawrence at McCowan,Investigation,12,24,E/B,8728
29-Oct-19,85,9:15:00 PM,Tuesday,Sheppard and Gateforth,Investigation,15,32,E/B,3412
29-Oct-19,94,9:41:00 PM,Tuesday,Castlefrank Station,Mechanical,10,20,W/B,1503
29-Oct-19,7,10:14:00 PM,Tuesday,greenville village and bathurst,Mechanical,8,16,S/B,8320
29-Oct-19,935,10:18:00 PM,Tuesday,Jane and Wilson,Investigation,10,20,S/B,3161
29-Oct-19,70,10:24:00 PM,Tuesday,O'Connor & Dohme,Investigation,30,60,E/B,8698
29-Oct-19,25,10:42:00 PM,Tuesday,Pape station,Utilized Off Route,9,18,S/B,8744
29-Oct-19,87,11:04:00 PM,Tuesday,Broadview Station,Investigation,1,1,N/B,9234
30-Oct-19,110,1:21:00 AM,Wednesday,Longbranch,Utilized Off Route,30,60,N/B,8069
30-Oct-19,320,1:30:00 AM,Wednesday,Yonge & Dundas,Diversion,300,304,BW,8342
30-Oct-19,76,1:30:00 AM,Wednesday,Mimico Ave & Lake Shore,Mechanical,10,20,W/B,8029
30-Oct-19,329,1:30:00 AM,Wednesday,Springhurst Loop,Utilized Off Route,30,60,N/B,9021
30-Oct-19,41,1:55:00 AM,Wednesday,keele station,Investigation,25,50,S/B,9104
30-Oct-19,300,2:33:00 AM,Wednesday,Warden Ave and Danforth Rd,Emergency Services,1,1,E/B,8659
30-Oct-19,320,3:30:00 AM,Wednesday,Steeles & Yonge,Mechanical,3,7,S/B,1032
30-Oct-19,320,4:36:00 AM,Wednesday,Davisville Station,Utilized Off Route,15,30,N/B,1536
