_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
1613282,1495,BP-19548,26,Wellington St E,Scott St,East,Colborne St,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314791.206,4834302.069,-79.3761472,43.64859424,"{u'type': u'Point', u'coordinates': (-79.3761471891, 43.6485942406)}"
1613283,1496,BP-19549,26,Wellington St E,Scott St,East,Colborne St,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314792.271,4834298.936,-79.37613404,43.64856602,"{u'type': u'Point', u'coordinates': (-79.3761340452, 43.6485660251)}"
1613284,1497,BP-19550,26,Wellington St E,Scott St,East,Colborne St,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314793.173,4834295.891,-79.37612292,43.64853861,"{u'type': u'Point', u'coordinates': (-79.3761229202, 43.6485386039)}"
1613285,1498,BP-19552,26,Wellington St E,Scott St,East,Colborne St,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314795.741,4834287.684,-79.37609123,43.64846469,"{u'type': u'Point', u'coordinates': (-79.3760912388, 43.6484646954)}"
1613286,1503,BP-19558,105,Front St E,Front St E,South,Jarvis St,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315192.199,4834392.424,-79.37117468,43.64940206,"{u'type': u'Point', u'coordinates': (-79.3711746807, 43.6494020632)}"
1613287,1507,BP-19562,147,Lower Jarvis St,Lower Jarvis St,East,Front St E,,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315190.211,4834364.152,-79.37119987,43.64914761,"{u'type': u'Point', u'coordinates': (-79.3711998684, 43.6491476051)}"
1613288,1509,BP-19565,141,Lower Jarvis St,Lower Jarvis St,East,Front St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315194.294,4834353.485,-79.37114946,43.64905153,"{u'type': u'Point', u'coordinates': (-79.3711494597, 43.6490515308)}"
1613289,1510,BP-19567,125,George St,George St,East,Richmond St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315172.111,4834755.632,-79.37141673,43.6526717,"{u'type': u'Point', u'coordinates': (-79.3714167232, 43.6526717014)}"
1613290,1519,BP-19420,75,Simcoe St,Simcoe St,East,King St W,South,,10,Financial District,Ring,Existing,0,314003.429,4834142.983,-79.38591531,43.64717241,"{u'type': u'Point', u'coordinates': (-79.3859153068, 43.6471724153)}"
1613291,1520,BP-19427,181,Bedford Rd,Davenport Rd,North,Bedford Rd,East,,11,,Ring,Temporarily Removed,0,312911.456,4837171.793,-79.39940575,43.67444844,"{u'type': u'Point', u'coordinates': (-79.3994057535, 43.6744484436)}"
1613292,1521,BP-19428,181,Bedford Rd,Davenport Rd,North,Bedford Rd,East,,11,,Ring,Temporarily Removed,0,312913.229,4837171.775,-79.39938376,43.67444826,"{u'type': u'Point', u'coordinates': (-79.3993837659, 43.6744482622)}"
1613293,1522,BP-19430,354,Davenport Rd,Davenport Rd,East,Dupont St,South,,11,,Ring,Existing,0,312737.073,4837263.017,-79.40156702,43.67527146,"{u'type': u'Point', u'coordinates': (-79.4015670194, 43.6752714617)}"
1613294,1523,BP-19451,,,Walton St,North,Yonge St,West,,11,Downtown Yonge,Ring,Existing,0,314309.95,4835423.606,-79.38209316,43.65869588,"{u'type': u'Point', u'coordinates': (-79.3820931641, 43.658695881)}"
1613295,1524,BP-19452,,,Walton St,North,Yonge St,West,,11,Downtown Yonge,Ring,Existing,0,314307.16,4835422.779,-79.38212777,43.65868847,"{u'type': u'Point', u'coordinates': (-79.3821277697, 43.6586884725)}"
1613296,1525,BP-19453,,,Walton St,North,Yonge St,West,,11,Downtown Yonge,Ring,Existing,0,314293.442,4835418.785,-79.38229792,43.6586527,"{u'type': u'Point', u'coordinates': (-79.3822979189, 43.6586526965)}"
1613297,1526,BP-19465,55,Gateway Blvd,Gateway Blvd,East,Grenoble Dr,North,,16,,Ring,Existing,0,318468.762,4841336.635,-79.33038142,43.71185582,"{u'type': u'Point', u'coordinates': (-79.3303814167, 43.711855821)}"
1613298,1527,BP-19467,55,Gateway Blvd,Gateway Blvd,East,Grenoble Dr,North,,16,,Ring,Existing,0,318469.47,4841329.757,-79.33037281,43.7117939,"{u'type': u'Point', u'coordinates': (-79.3303728056, 43.7117938975)}"
1613299,1529,BP-19293,986,St Clair Ave W,St Clair Ave W,North,Crang Ave,West,,9,Regal Heights Village,Ring,Existing,0,309897.024,4837723.26,-79.436784,43.67943915,"{u'type': u'Point', u'coordinates': (-79.4367840011, 43.6794391559)}"
1613300,1530,BP-19294,992,St Clair Ave W,St Clair Ave W,North,Crang Ave,West,,9,Regal Heights Village,Ring,Existing,0,309882.843,4837718.728,-79.43695992,43.67939846,"{u'type': u'Point', u'coordinates': (-79.436959924, 43.6793984591)}"
1613301,1532,BP-19299,40,Dovercourt Rd,Dovercourt Rd,West,Sudbury St,North,,9,,Ring,Existing,0,311107.118,4833549.168,-79.42182456,43.64185746,"{u'type': u'Point', u'coordinates': (-79.4218245505, 43.6418574633)}"
1613302,1533,BP-19297,1024,St Clair Ave W,St Clair Ave W,North,Appleton Ave,West,,9,Regal Heights Village,Ring,Existing,0,309799.351,4837692.902,-79.43799567,43.67916656,"{u'type': u'Point', u'coordinates': (-79.4379956743, 43.6791665576)}"
1613303,1534,BP-19298,40,Dovercourt Rd,Dovercourt Rd,West,Sudbury St,North,,9,,Ring,Existing,0,311107.87,4833546.908,-79.42181525,43.64183711,"{u'type': u'Point', u'coordinates': (-79.421815256, 43.6418371139)}"
1613304,1535,BP-19306,1371,Queen St W,Queen St W,South,Close Ave,East,,4,Parkdale Village,Ring,Existing,0,310010.621,4833428.575,-79.43541657,43.64078045,"{u'type': u'Point', u'coordinates': (-79.435416562, 43.6407804473)}"
1613305,1536,BP-19300,40,Dovercourt Rd,Dovercourt Rd,West,Sudbury St,North,,9,,Ring,Existing,0,311105.909,4833553.529,-79.42183949,43.64189672,"{u'type': u'Point', u'coordinates': (-79.4218394849, 43.6418967285)}"
1613306,1537,BP-19301,404,Roncesvalles Ave,Roncesvalles Ave,West,Howard Park Ave,South,,4,Roncesvalles Village,Ring,Existing,0,308753.03,4834577.666,-79.45099545,43.65113158,"{u'type': u'Point', u'coordinates': (-79.4509954551, 43.6511315782)}"
1613307,1538,BP-19302,404,Roncesvalles Ave,Roncesvalles Ave,West,Howard Park Ave,South,,4,Roncesvalles Village,Ring,Existing,0,308754.284,4834572.036,-79.45097995,43.65108089,"{u'type': u'Point', u'coordinates': (-79.4509799508, 43.6510808939)}"
1613308,1539,BP-19304,1371,Queen St W,Queen St W,South,Close Ave,East,,4,Parkdale Village,Ring,Existing,0,310003.238,4833426.388,-79.43550809,43.64076081,"{u'type': u'Point', u'coordinates': (-79.4355080921, 43.640760813)}"
1613309,1540,BP-19308,220,Sorauren Ave,Wright Ave,South,Sorauren Ave,West,,4,,Ring,Existing,0,309344.537,4834051.958,-79.44366715,43.64639611,"{u'type': u'Point', u'coordinates': (-79.4436671435, 43.6463961129)}"
1613310,1541,BP-19367,862,College St,College St,North,Concord Ave,West,,9,College Promenade,Ring,Existing,0,310917.414,4834914.33,-79.42416043,43.65414736,"{u'type': u'Point', u'coordinates': (-79.4241604318, 43.6541473579)}"
1613311,1542,BP-19309,220,Sorauren Ave,Wright Ave,South,Sorauren Ave,West,,4,,Ring,Existing,0,309342.128,4834051.286,-79.44369701,43.64639008,"{u'type': u'Point', u'coordinates': (-79.4436970105, 43.6463900787)}"
1613312,1543,BP-19310,220,Sorauren Ave,Wright Ave,South,Sorauren Ave,West,,4,,Ring,Existing,0,309339.899,4834050.708,-79.44372465,43.64638489,"{u'type': u'Point', u'coordinates': (-79.4437246454, 43.6463848895)}"
1613313,1544,BP-19368,864,College St,College St,North,Concord Ave,West,,9,College Promenade,Ring,Existing,0,310908.113,4834911.548,-79.42427577,43.65412239,"{u'type': u'Point', u'coordinates': (-79.4242757707, 43.6541223926)}"
1613314,1545,BP-19371,784,College St,College St,North,Roxton Rd,East,,11,College Promenade,Ring,Existing,0,311183.073,4834991.331,-79.42086606,43.65483823,"{u'type': u'Point', u'coordinates': (-79.4208660638, 43.6548382381)}"
1613315,1547,BP-19440,480,St Clair Ave W,St Clair Ave W,North,Wells Hill Ave,East,,12,Wychwood Heights,Ring,Existing,0,311616.383,4838212.88,-79.41545343,43.68383259,"{u'type': u'Point', u'coordinates': (-79.4154534289, 43.6838325916)}"
1613316,1549,BP-19439,480,St Clair Ave W,St Clair Ave W,North,Wells Hill Ave,East,,12,Wychwood Heights,Ring,Existing,0,311593.252,4838206.312,-79.41574042,43.68377368,"{u'type': u'Point', u'coordinates': (-79.4157404152, 43.6837736829)}"
1613317,1550,BP-19441,396,St Clair Ave W,St Clair Ave W,North,Wells Hill Ave,East,,12,Wychwood Heights,Ring,Existing,0,311630.549,4838216.881,-79.41527767,43.68386848,"{u'type': u'Point', u'coordinates': (-79.4152776713, 43.6838684757)}"
1613318,1567,BP-19470,121,Yonge St,Yonge St,East,Adelaide St E,North,,13,Financial District,Ring,Existing,0,314600.536,4834550.302,-79.37850626,43.65083121,"{u'type': u'Point', u'coordinates': (-79.3785062601, 43.6508312071)}"
1613319,1569,BP-19472,401,Bay St,Bay St,East,Richmond St W,North,,13,Downtown Yonge,Ring,Existing,0,314376.778,4834604.675,-79.38127914,43.65132355,"{u'type': u'Point', u'coordinates': (-79.381279138, 43.6513235514)}"
1613320,1570,BP-19473,401,Bay St,Bay St,East,Richmond St W,North,,13,Downtown Yonge,Ring,Existing,0,314376.003,4834607.012,-79.38128871,43.6513446,"{u'type': u'Point', u'coordinates': (-79.381288704, 43.6513445975)}"
1613321,1571,BP-19474,1,Richmond St W,Richmond St W,South,Yonge St,West,,13,Financial District,Ring,Existing,0,314550.327,4834634.443,-79.37912716,43.65158925,"{u'type': u'Point', u'coordinates': (-79.3791271628, 43.6515892487)}"
1613322,1572,BP-19476,96,Richmond St W,Richmond St W,North,York St,East,,10,Financial District,Ring,Existing,0,314203.736,4834539.994,-79.38342542,43.65074354,"{u'type': u'Point', u'coordinates': (-79.383425417, 43.6507435433)}"
1613323,1573,BP-19477,96,Richmond St W,Richmond St W,North,York St,East,,10,Financial District,Ring,Existing,0,314206.552,4834540.966,-79.38339049,43.65075226,"{u'type': u'Point', u'coordinates': (-79.3833904912, 43.650752257)}"
1613324,1574,BP-19479,96,Richmond St W,Richmond St W,North,York St,East,,10,Financial District,Ring,Existing,0,314211.932,4834542.835,-79.38332377,43.65076901,"{u'type': u'Point', u'coordinates': (-79.383323765, 43.6507690125)}"
1613325,1575,BP-19481,96,Richmond St W,Richmond St W,North,Sheppard St,West,,10,Financial District,Ring,Existing,0,314243.408,4834550.226,-79.38293344,43.65083514,"{u'type': u'Point', u'coordinates': (-79.3829334402, 43.6508351425)}"
1613326,1576,BP-19482,96,Richmond St W,Richmond St W,North,Sheppard St,West,,10,Financial District,Ring,Existing,0,314240.998,4834549.512,-79.38296333,43.65082875,"{u'type': u'Point', u'coordinates': (-79.3829633286, 43.6508287461)}"
1613327,1577,BP-19483,96,Richmond St W,Richmond St W,North,Sheppard St,West,,10,Financial District,Ring,Existing,0,314238.924,4834548.829,-79.38298905,43.65082262,"{u'type': u'Point', u'coordinates': (-79.3829890511, 43.6508226245)}"
1613328,1578,BP-19484,194,Wellesley St E,Wellesley St E,North,Bleecker St,West,,13,,Ring,Existing,0,314966.371,4836379.727,-79.3739367,43.66729355,"{u'type': u'Point', u'coordinates': (-79.3739366971, 43.6672935476)}"
1613329,1579,BP-19486,194,Wellesley St E,Wellesley St E,North,Bleecker St,West,,13,,Ring,Existing,0,314963.383,4836378.635,-79.37397377,43.66728376,"{u'type': u'Point', u'coordinates': (-79.3739737688, 43.6672837591)}"
1613330,1580,BP-19488,231,Fort York Blvd,Fort York Blvd,South,Fleet St,East,,10,CityPlace and Fort York,Ring,Existing,0,312378.622,4833039.417,-79.40607168,43.63725714,"{u'type': u'Point', u'coordinates': (-79.4060716834, 43.637257144)}"
1613331,1581,BP-19491,231,Fort York Blvd,Fort York Blvd,South,Fleet St,East,,10,CityPlace and Fort York,Ring,Existing,0,312381.324,4833040.356,-79.40603818,43.63726556,"{u'type': u'Point', u'coordinates': (-79.4060381821, 43.6372655688)}"
1613332,1582,BP-19492,332,Harbord St,Harbord St,North,Montrose Ave,East,,11,,Ring,Existing,0,311309.69,4835525.799,-79.41928989,43.65964807,"{u'type': u'Point', u'coordinates': (-79.4192898917, 43.6596480697)}"
1613333,1583,BP-19493,332,Harbord St,Harbord St,North,Montrose Ave,East,,11,,Ring,Existing,0,311312.505,4835526.426,-79.41925498,43.65965369,"{u'type': u'Point', u'coordinates': (-79.4192549825, 43.6596536889)}"
1613334,1584,BP-19494,623,Bathurst St,Bathurst St,East,Ulster St,North,,11,,Ring,Existing,0,312138.39,4835561.289,-79.40901482,43.65995981,"{u'type': u'Point', u'coordinates': (-79.4090148205, 43.6599598111)}"
1613335,1585,BP-19495,489,College St,College St,South,Markham St,West,,11,Little Italy,Ring,Existing,0,312120.493,4835126.84,-79.4092426,43.65604937,"{u'type': u'Point', u'coordinates': (-79.4092426068, 43.6560493652)}"
1613336,1586,BP-19496,489,College St,College St,South,Markham St,West,,11,Little Italy,Ring,Existing,0,312115.792,4835125.241,-79.40930091,43.65603501,"{u'type': u'Point', u'coordinates': (-79.4093009101, 43.6560350183)}"
1613337,1587,BP-19498,747,College St,College St,South,Shaw St,East,,11,Little Italy,Ring,Existing,0,311259.997,4834998.571,-79.41991231,43.65490274,"{u'type': u'Point', u'coordinates': (-79.4199123154, 43.6549027437)}"
1613338,1588,BP-19499,747,College St,College St,South,Shaw St,East,,11,Little Italy,Ring,Existing,0,311261.303,4834998.82,-79.41989612,43.65490497,"{u'type': u'Point', u'coordinates': (-79.4198961213, 43.6549049737)}"
1613339,1589,BP-19500,747,College St,College St,South,Shaw St,East,,11,Little Italy,Ring,Existing,0,311262.381,4834999.139,-79.41988275,43.65490784,"{u'type': u'Point', u'coordinates': (-79.419882753, 43.6549078358)}"
1613340,1590,BP-19501,842,College St,College St,North,Ossington Ave,West,,9,College Promenade,Ring,Existing,0,310990.15,4834936.032,-79.42325845,43.6543421,"{u'type': u'Point', u'coordinates': (-79.423258452, 43.6543421033)}"
1613341,1591,BP-19504,846,College St,College St,North,Ossington Ave,West,,9,College Promenade,Ring,Existing,0,310980.153,4834933.071,-79.42338242,43.65431553,"{u'type': u'Point', u'coordinates': (-79.4233824223, 43.6543155335)}"
1613342,1593,BP-19506,447,Dovercourt Rd,Dovercourt Rd,East,College St,North,,9,College Promenade,Ring,Temporarily Removed,0,310733.723,4834893.712,-79.42643793,43.65396326,"{u'type': u'Point', u'coordinates': (-79.4264379335, 43.6539632562)}"
1613343,1594,BP-19507,1230,Dundas St W,Dundas St W,North,Dovercourt Rd,East,,9,Little Portugal,Ring,Existing,0,310977.488,4834394.976,-79.42342161,43.64947198,"{u'type': u'Point', u'coordinates': (-79.4234216157, 43.6494719737)}"
1613344,1595,BP-19508,1241,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310959.208,4834381.549,-79.42364838,43.64935126,"{u'type': u'Point', u'coordinates': (-79.4236483741, 43.6493512641)}"
1613345,1596,BP-19509,1241,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310956.491,4834381.656,-79.42368205,43.64935225,"{u'type': u'Point', u'coordinates': (-79.4236820537, 43.6493522497)}"
1613346,1597,BP-19510,1241,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310953.834,4834381.768,-79.42371498,43.64935327,"{u'type': u'Point', u'coordinates': (-79.4237149895, 43.6493532799)}"
1613347,1598,BP-19511,1239,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310970.341,4834379.858,-79.42351038,43.64933595,"{u'type': u'Point', u'coordinates': (-79.4235103852, 43.6493359505)}"
1613348,1599,BP-19512,1239,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310967.805,4834379.981,-79.42354183,43.64933708,"{u'type': u'Point', u'coordinates': (-79.4235418208, 43.6493370787)}"
1613349,1600,BP-19513,1239,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310965.383,4834380.139,-79.42357185,43.64933852,"{u'type': u'Point', u'coordinates': (-79.4235718429, 43.649338521)}"
1613350,1601,BP-19514,1229,Dundas St W,Dundas St W,South,Grove Ave,West,,10,Little Portugal,Ring,Existing,0,310979.547,4834379.585,-79.42339626,43.64933342,"{u'type': u'Point', u'coordinates': (-79.4233962677, 43.6493334167)}"
1613351,1676,BP-10140,1554,Queen St W,,,Dowling Ave,,,4,Parkdale Village,,Existing,0,309642.478,4833340.449,-79.43998033,43.63998968,"{u'type': u'Point', u'coordinates': (-79.4399803255, 43.6399896792)}"
1613352,1688,BP-09189,145,Queens Quay W,,,York St,,,10,The Waterfront,Ring,Existing,0,314489.336,4833324.723,-79.37990674,43.6398008,"{u'type': u'Point', u'coordinates': (-79.3799067429, 43.6398007989)}"
1613353,1704,BP-07546,61,Hanna Ave,,,Hanna Ave,,,10,Liberty Village,,Existing,0,311435.906,4833307.843,-79.41775225,43.63968235,"{u'type': u'Point', u'coordinates': (-79.4177522572, 43.6396823489)}"
1613354,1727,BP-05161,194,Wellesley St E,,,Wellesley St E,,,13,,,Existing,0,314910.047,4836398.473,-79.37463476,43.66746306,"{u'type': u'Point', u'coordinates': (-79.3746347635, 43.6674630543)}"
1613355,1759,BP-13112,2,St Clair Ave E,,,St Clair Ave W,,,12,Yonge & St. Clair,Ring,Temporarily Removed,0,313330.224,4838737.069,-79.39418766,43.68853326,"{u'type': u'Point', u'coordinates': (-79.3941876502, 43.6885332692)}"
1613356,1815,BP-07641,2458,Bloor St W,,,Bloor St W,,,4,Bloor West Village,,Existing,0,305938.657,4834317.594,-79.48588495,43.64880021,"{u'type': u'Point', u'coordinates': (-79.4858849515, 43.6488002082)}"
1613357,1848,BP-04734,180,Elizabeth St,,,Walton St,,,11,,,Existing,0,313981.119,4835280.393,-79.38617253,43.6574109,"{u'type': u'Point', u'coordinates': (-79.3861725236, 43.6574109056)}"
1613358,1860,BP-12570,5160,Yonge St,,,Park Home Ave,,,18,,Ring,Temporarily Removed,0,311802.624,4847677.912,-79.41302021,43.7690278,"{u'type': u'Point', u'coordinates': (-79.4130202138, 43.7690277964)}"
1613359,1879,BP-10316,27,Roncesvalles Ave,,,Grafton Ave,,,4,Roncesvalles Village,,Existing,0,309129.252,4833302.564,-79.44634176,43.63965183,"{u'type': u'Point', u'coordinates': (-79.4463417613, 43.6396518249)}"
1613360,1925,BP-14945,254A,Kennedy Ave,,,Kennedy Ave,,,4,Bloor West Village,Rack,Existing,0,306780.689,4834648.122,-79.47544572,43.65177364,"{u'type': u'Point', u'coordinates': (-79.475445722, 43.6517736445)}"
1613361,1954,BP-07680,145,Queens Quay W,,,York St,,,10,The Waterfront,,Existing,0,314491.568,4833322.26,-79.37987912,43.6397786,"{u'type': u'Point', u'coordinates': (-79.3798791229, 43.6397785995)}"
1613362,1964,BP-16628,1802,Eglinton Ave W,,,Dufferin St,,,8,York-Eglinton,Ring,Temporarily Removed,0,308889.167,4839561.881,-79.44927003,43.69599536,"{u'type': u'Point', u'coordinates': (-79.4492700275, 43.6959953621)}"
1613363,2008,BP-15185,131,Dunn Ave,,,King St W,,,4,,,Existing,0,310250.601,4832873.421,-79.43244771,43.63578158,"{u'type': u'Point', u'coordinates': (-79.4324477122, 43.6357815793)}"
1613364,2093,BP-19740,92,Peter St,Peter St,West,Adelaide St W,South,,10,Toronto Entertainment District,Ring,Existing,0,313442.435,4834142.147,-79.39286933,43.64717162,"{u'type': u'Point', u'coordinates': (-79.3928693277, 43.6471716186)}"
1613365,2094,BP-19741,92,Peter St,Peter St,West,Adelaide St W,South,,10,Toronto Entertainment District,Ring,Existing,0,313443.978,4834136.48,-79.39285029,43.64712058,"{u'type': u'Point', u'coordinates': (-79.3928502916, 43.64712059)}"
1613366,2095,BP-19742,30,Nelson St,Nelson St,North,Duncan St,West,,10,Toronto Entertainment District,Ring,Existing,0,313736.76,4834322.665,-79.38921793,43.64879305,"{u'type': u'Point', u'coordinates': (-79.3892179277, 43.6487930467)}"
1613367,2096,BP-19743,30,Nelson St,Nelson St,North,Duncan St,West,,10,Toronto Entertainment District,Ring,Existing,0,313734.577,4834322.223,-79.38924499,43.64878909,"{u'type': u'Point', u'coordinates': (-79.389244996, 43.6487890943)}"
